"","fecha","num_casos","num_hosp","num_uci","num_def","grupo"
"1",2020-05-11,1179,151,6,122,"Todos"
"2",2020-05-12,733,153,5,114,"Todos"
"3",2020-05-13,810,124,12,87,"Todos"
"4",2020-05-14,788,120,7,87,"Todos"
"5",2020-05-15,801,129,7,77,"Todos"
"6",2020-05-16,349,66,4,63,"Todos"
"7",2020-05-17,244,62,8,61,"Todos"
"8",2020-05-18,634,93,14,72,"Todos"
"9",2020-05-19,855,69,7,70,"Todos"
"10",2020-05-20,751,78,5,57,"Todos"
"11",2020-05-21,781,79,10,69,"Todos"
"12",2020-05-22,823,79,7,71,"Todos"
"13",2020-05-23,315,45,4,60,"Todos"
"14",2020-05-24,262,51,2,55,"Todos"
"15",2020-05-25,550,76,7,68,"Todos"
"16",2020-05-26,743,74,4,54,"Todos"
"17",2020-05-27,622,69,5,46,"Todos"
"18",2020-05-28,661,67,3,44,"Todos"
"19",2020-05-29,735,48,7,45,"Todos"
"20",2020-05-30,338,65,5,43,"Todos"
"21",2020-05-31,183,38,7,40,"Todos"
"22",2020-06-01,362,47,1,34,"Todos"
"23",2020-06-02,479,57,3,47,"Todos"
"24",2020-06-03,605,82,9,39,"Todos"
"25",2020-06-04,519,54,5,48,"Todos"
"26",2020-06-05,652,66,6,24,"Todos"
"27",2020-06-06,274,38,3,29,"Todos"
"28",2020-06-07,144,46,5,21,"Todos"
"29",2020-06-08,348,64,2,30,"Todos"
"30",2020-06-09,451,54,1,15,"Todos"
"31",2020-06-10,463,41,7,31,"Todos"
"32",2020-06-11,385,30,6,25,"Todos"
"33",2020-06-12,497,38,5,20,"Todos"
"34",2020-06-13,124,26,2,23,"Todos"
"35",2020-06-14,88,32,1,20,"Todos"
"36",2020-06-15,300,28,4,20,"Todos"
"37",2020-06-16,400,34,4,11,"Todos"
"38",2020-06-17,364,33,4,26,"Todos"
"39",2020-06-18,392,42,3,12,"Todos"
"40",2020-06-19,352,43,1,17,"Todos"
"41",2020-06-20,231,38,4,14,"Todos"
"42",2020-06-21,168,19,2,15,"Todos"
"43",2020-06-22,250,38,7,7,"Todos"
"44",2020-06-23,454,30,4,8,"Todos"
"45",2020-06-24,348,38,6,12,"Todos"
"46",2020-06-25,375,40,7,12,"Todos"
"47",2020-06-26,486,41,3,9,"Todos"
"48",2020-06-27,262,36,3,2,"Todos"
"49",2020-06-28,191,23,0,12,"Todos"
"50",2020-06-29,285,40,5,11,"Todos"
"51",2020-06-30,456,35,4,11,"Todos"
"52",2020-07-01,460,26,1,10,"Todos"
"53",2020-07-02,496,30,2,1,"Todos"
"54",2020-07-03,600,45,3,5,"Todos"
"55",2020-07-04,307,37,3,7,"Todos"
"56",2020-07-05,210,27,3,2,"Todos"
"57",2020-07-06,346,42,3,3,"Todos"
"58",2020-07-07,722,47,4,6,"Todos"
"59",2020-07-08,762,34,3,5,"Todos"
"60",2020-07-09,864,51,3,1,"Todos"
"61",2020-07-10,1172,51,5,5,"Todos"
"62",2020-07-11,621,40,4,7,"Todos"
"63",2020-07-12,393,37,4,2,"Todos"
"64",2020-07-13,892,62,6,2,"Todos"
"65",2020-07-14,1324,78,5,4,"Todos"
"66",2020-07-15,1597,70,2,5,"Todos"
"67",2020-07-16,1642,75,3,2,"Todos"
"68",2020-07-17,2138,94,7,3,"Todos"
"69",2020-07-18,1564,50,3,3,"Todos"
"70",2020-07-19,1161,68,3,6,"Todos"
"71",2020-07-20,1630,86,8,8,"Todos"
"72",2020-07-21,2357,82,4,8,"Todos"
"73",2020-07-22,2362,112,10,4,"Todos"
"74",2020-07-23,2381,107,4,4,"Todos"
"75",2020-07-24,2852,102,6,8,"Todos"
"76",2020-07-25,1717,104,3,11,"Todos"
"77",2020-07-26,1384,94,10,7,"Todos"
"78",2020-07-27,2053,177,16,10,"Todos"
"79",2020-07-28,2938,134,11,13,"Todos"
"80",2020-07-29,3210,168,11,11,"Todos"
"81",2020-07-30,3495,169,10,11,"Todos"
"82",2020-07-31,3878,191,13,17,"Todos"
"83",2020-08-01,3054,202,14,13,"Todos"
"84",2020-08-02,1841,163,18,14,"Todos"
"85",2020-08-03,2790,213,16,12,"Todos"
"86",2020-08-04,4437,216,14,20,"Todos"
"87",2020-08-05,4325,239,22,13,"Todos"
"88",2020-08-06,4893,285,24,31,"Todos"
"89",2020-08-07,5741,256,27,23,"Todos"
"90",2020-08-08,3529,232,17,35,"Todos"
"91",2020-08-09,2634,223,20,19,"Todos"
"92",2020-08-10,3932,328,20,32,"Todos"
"93",2020-08-11,6192,323,24,31,"Todos"
"94",2020-08-12,6448,367,31,32,"Todos"
"95",2020-08-13,7097,355,34,26,"Todos"
"96",2020-08-14,8417,414,38,37,"Todos"
"97",2020-08-15,4836,324,30,28,"Todos"
"98",2020-08-16,3297,334,29,23,"Todos"
"99",2020-08-17,5001,443,36,31,"Todos"
"100",2020-08-18,8550,463,50,46,"Todos"
"101",2020-08-19,8693,516,43,47,"Todos"
"102",2020-08-20,9053,492,43,42,"Todos"
"103",2020-08-21,10527,506,47,44,"Todos"
"104",2020-08-22,6064,467,35,46,"Todos"
"105",2020-08-23,4290,441,48,55,"Todos"
"106",2020-08-24,6060,601,63,58,"Todos"
"107",2020-08-25,10345,627,60,45,"Todos"
"108",2020-08-26,10333,583,47,53,"Todos"
"109",2020-08-27,10355,648,59,51,"Todos"
"110",2020-08-28,11992,715,67,77,"Todos"
"111",2020-08-29,6893,583,60,53,"Todos"
"112",2020-08-30,5194,473,48,58,"Todos"
"113",2020-08-31,6658,649,63,67,"Todos"
"114",2020-09-01,10517,689,66,68,"Todos"
"115",2020-09-02,10736,738,69,79,"Todos"
"116",2020-09-03,10999,733,81,82,"Todos"
"117",2020-09-04,13214,740,72,85,"Todos"
"118",2020-09-05,7892,619,49,70,"Todos"
"119",2020-09-06,5498,545,65,64,"Todos"
"120",2020-09-07,7057,724,71,82,"Todos"
"121",2020-09-08,11979,817,71,86,"Todos"
"122",2020-09-09,12835,785,62,107,"Todos"
"123",2020-09-10,13055,786,58,95,"Todos"
"124",2020-09-11,14438,884,80,101,"Todos"
"125",2020-09-12,8330,767,61,107,"Todos"
"126",2020-09-13,6408,650,58,106,"Todos"
"127",2020-09-14,8218,870,79,116,"Todos"
"128",2020-09-15,13858,919,82,138,"Todos"
"129",2020-09-16,14058,868,80,109,"Todos"
"130",2020-09-17,13822,858,77,126,"Todos"
"131",2020-09-18,16752,931,94,117,"Todos"
"132",2020-09-19,8338,695,71,126,"Todos"
"133",2020-09-20,5866,616,77,108,"Todos"
"134",2020-09-21,8040,869,80,127,"Todos"
"135",2020-09-22,12826,962,90,130,"Todos"
"136",2020-09-23,12785,859,75,117,"Todos"
"137",2020-09-24,12672,900,64,137,"Todos"
"138",2020-09-25,13554,840,85,136,"Todos"
"139",2020-09-26,7665,655,52,118,"Todos"
"140",2020-09-27,5049,569,66,125,"Todos"
"141",2020-09-28,7058,805,92,145,"Todos"
"142",2020-09-29,11370,874,72,151,"Todos"
"143",2020-09-30,11220,794,72,158,"Todos"
"144",2020-10-01,11093,798,70,144,"Todos"
"145",2020-10-02,12413,837,70,136,"Todos"
"146",2020-10-03,6893,650,65,111,"Todos"
"147",2020-10-04,5143,576,50,101,"Todos"
"148",2020-10-05,8918,741,69,135,"Todos"
"149",2020-10-06,12256,845,88,134,"Todos"
"150",2020-10-07,12454,784,66,137,"Todos"
"151",2020-10-08,13879,892,87,136,"Todos"
"152",2020-10-09,14808,911,60,153,"Todos"
"153",2020-10-10,8743,735,56,142,"Todos"
"154",2020-10-11,6770,732,62,116,"Todos"
"155",2020-10-12,6341,720,65,130,"Todos"
"156",2020-10-13,12419,959,86,153,"Todos"
"157",2020-10-14,16433,1043,98,145,"Todos"
"158",2020-10-15,17541,1005,87,156,"Todos"
"159",2020-10-16,18323,1100,88,169,"Todos"
"160",2020-10-17,11959,898,112,147,"Todos"
"161",2020-10-18,8249,865,81,154,"Todos"
"162",2020-10-19,15725,1182,130,181,"Todos"
"163",2020-10-20,20944,1247,94,190,"Todos"
"164",2020-10-21,23261,1255,106,180,"Todos"
"165",2020-10-22,23849,1352,105,213,"Todos"
"166",2020-10-23,25057,1357,115,224,"Todos"
"167",2020-10-24,15452,1192,98,195,"Todos"
"168",2020-10-25,11266,1021,97,204,"Todos"
"169",2020-10-26,20024,1379,125,228,"Todos"
"170",2020-10-27,24347,1482,117,247,"Todos"
"171",2020-10-28,24642,1477,141,251,"Todos"
"172",2020-10-29,24210,1495,145,259,"Todos"
"173",2020-10-30,24972,1599,147,275,"Todos"
"174",2020-10-31,16067,1243,118,271,"Todos"
"175",2020-11-01,10982,1179,122,271,"Todos"
"176",2020-11-02,15510,1433,137,309,"Todos"
"177",2020-11-03,22090,1572,136,328,"Todos"
"178",2020-11-04,24192,1598,135,360,"Todos"
"179",2020-11-05,23599,1498,158,333,"Todos"
"180",2020-11-06,23563,1610,143,358,"Todos"
"181",2020-11-07,14589,1238,131,291,"Todos"
"182",2020-11-08,9843,1045,138,325,"Todos"
"183",2020-11-09,16565,1518,151,327,"Todos"
"184",2020-11-10,20622,1584,163,350,"Todos"
"185",2020-11-11,20035,1476,140,363,"Todos"
"186",2020-11-12,19204,1390,129,364,"Todos"
"187",2020-11-13,18449,1393,150,360,"Todos"
"188",2020-11-14,10594,1074,117,305,"Todos"
"189",2020-11-15,6681,895,116,288,"Todos"
"190",2020-11-16,12842,1344,119,326,"Todos"
"191",2020-11-17,15910,1338,118,379,"Todos"
"192",2020-11-18,14830,1139,102,296,"Todos"
"193",2020-11-19,13202,1064,119,315,"Todos"
"194",2020-11-20,12664,1116,101,327,"Todos"
"195",2020-11-21,7245,801,86,286,"Todos"
"196",2020-11-22,4621,650,76,261,"Todos"
"197",2020-11-23,9164,936,111,321,"Todos"
"198",2020-11-24,10968,967,98,255,"Todos"
"199",2020-11-25,10029,892,110,295,"Todos"
"200",2020-11-26,9648,858,105,296,"Todos"
"201",2020-11-27,9939,827,71,270,"Todos"
"202",2020-11-28,5502,669,62,221,"Todos"
"203",2020-11-29,3415,561,83,222,"Todos"
"204",2020-11-30,7447,734,83,231,"Todos"
"205",2020-12-01,9518,781,63,233,"Todos"
"206",2020-12-02,8918,701,72,223,"Todos"
"207",2020-12-03,8163,662,58,240,"Todos"
"208",2020-12-04,8439,690,65,230,"Todos"
"209",2020-12-05,4966,496,41,199,"Todos"
"210",2020-12-06,3282,474,56,174,"Todos"
"211",2020-12-07,5243,577,64,204,"Todos"
"212",2020-12-08,4051,555,62,182,"Todos"
"213",2020-12-09,8441,672,75,223,"Todos"
"214",2020-12-10,10779,688,70,189,"Todos"
"215",2020-12-11,11347,725,60,217,"Todos"
"216",2020-12-12,6600,561,69,186,"Todos"
"217",2020-12-13,4249,487,46,165,"Todos"
"218",2020-12-14,9922,741,73,168,"Todos"
"219",2020-12-15,12192,716,55,189,"Todos"
"220",2020-12-16,11773,697,71,150,"Todos"
"221",2020-12-17,10995,683,65,176,"Todos"
"222",2020-12-18,12231,722,64,177,"Todos"
"223",2020-12-19,6936,533,58,142,"Todos"
"224",2020-12-20,4388,535,46,157,"Todos"
"225",2020-12-21,11022,798,63,151,"Todos"
"226",2020-12-22,13439,808,78,182,"Todos"
"227",2020-12-23,14539,807,81,194,"Todos"
"228",2020-12-24,9999,625,62,159,"Todos"
"229",2020-12-25,4824,569,69,145,"Todos"
"230",2020-12-26,6433,606,82,177,"Todos"
"231",2020-12-27,5967,724,87,170,"Todos"
"232",2020-12-28,15136,907,82,195,"Todos"
"233",2020-12-29,18988,900,94,167,"Todos"
"234",2020-12-30,21126,911,78,206,"Todos"
"235",2020-12-31,15610,763,84,193,"Todos"
"236",2021-01-01,7671,751,81,174,"Todos"
"237",2021-01-02,10531,837,86,185,"Todos"
"238",2021-01-03,9962,888,84,179,"Todos"
"239",2021-01-04,22186,1301,115,189,"Todos"
"240",2021-01-05,30773,1276,117,241,"Todos"
"241",2021-01-06,14623,996,106,180,"Todos"
"242",2021-01-07,26809,1335,133,241,"Todos"
"243",2021-01-08,32914,1428,139,245,"Todos"
"244",2021-01-09,19323,1068,120,230,"Todos"
"245",2021-01-10,13946,1183,139,246,"Todos"
"246",2021-01-11,32540,1715,169,287,"Todos"
"247",2021-01-12,37417,1838,192,291,"Todos"
"248",2021-01-13,39016,1969,192,290,"Todos"
"249",2021-01-14,38448,2113,203,320,"Todos"
"250",2021-01-15,43019,2189,205,399,"Todos"
"251",2021-01-16,25040,1888,192,364,"Todos"
"252",2021-01-17,18679,1836,178,369,"Todos"
"253",2021-01-18,35824,2535,263,413,"Todos"
"254",2021-01-19,42505,2707,246,490,"Todos"
"255",2021-01-20,41995,2591,260,462,"Todos"
"256",2021-01-21,40911,2687,268,495,"Todos"
"257",2021-01-22,42309,2604,262,570,"Todos"
"258",2021-01-23,23861,2099,218,453,"Todos"
"259",2021-01-24,17357,1881,185,522,"Todos"
"260",2021-01-25,32862,2599,264,535,"Todos"
"261",2021-01-26,37575,2537,232,555,"Todos"
"262",2021-01-27,35907,2415,246,604,"Todos"
"263",2021-01-28,33463,2388,225,578,"Todos"
"264",2021-01-29,32435,2352,237,541,"Todos"
"265",2021-01-30,18241,1799,199,518,"Todos"
"266",2021-01-31,11766,1550,178,492,"Todos"
"267",2021-02-01,22574,2050,222,550,"Todos"
"268",2021-02-02,26101,2022,204,496,"Todos"
"269",2021-02-03,23871,1783,204,503,"Todos"
"270",2021-02-04,21195,1746,181,496,"Todos"
"271",2021-02-05,20235,1637,185,469,"Todos"
"272",2021-02-06,10352,1167,129,418,"Todos"
"273",2021-02-07,6113,1006,120,388,"Todos"
"274",2021-02-08,13834,1483,170,418,"Todos"
"275",2021-02-09,15406,1355,142,395,"Todos"
"276",2021-02-10,13401,1138,119,415,"Todos"
"277",2021-02-11,11906,1057,125,364,"Todos"
"278",2021-02-12,11741,1094,106,342,"Todos"
"279",2021-02-13,5777,692,80,286,"Todos"
"280",2021-02-14,3589,596,70,249,"Todos"
"281",2021-02-15,8890,875,96,291,"Todos"
"282",2021-02-16,9900,770,90,298,"Todos"
"283",2021-02-17,8653,785,96,262,"Todos"
"284",2021-02-18,8224,724,84,244,"Todos"
"285",2021-02-19,7997,713,82,226,"Todos"
"286",2021-02-20,4032,529,65,186,"Todos"
"287",2021-02-21,2683,487,69,185,"Todos"
"288",2021-02-22,6863,658,84,231,"Todos"
"289",2021-02-23,7405,618,62,188,"Todos"
"290",2021-02-24,6516,569,67,208,"Todos"
"291",2021-02-25,6203,562,59,198,"Todos"
"292",2021-02-26,6498,624,77,178,"Todos"
"293",2021-02-27,3227,444,63,165,"Todos"
"294",2021-02-28,2249,364,57,150,"Todos"
"295",2021-03-01,5407,489,55,138,"Todos"
"296",2021-03-02,5911,516,80,154,"Todos"
"297",2021-03-03,5984,491,55,148,"Todos"
"298",2021-03-04,5643,506,66,139,"Todos"
"299",2021-03-05,5762,532,68,133,"Todos"
"300",2021-03-06,2884,395,50,129,"Todos"
"301",2021-03-07,2060,383,61,99,"Todos"
"302",2021-03-08,5149,539,52,124,"Todos"
"303",2021-03-09,5700,506,52,122,"Todos"
"304",2021-03-10,5546,457,55,106,"Todos"
"305",2021-03-11,5398,457,52,97,"Todos"
"306",2021-03-12,5861,487,43,108,"Todos"
"307",2021-03-13,2844,384,48,88,"Todos"
"308",2021-03-14,1992,318,46,81,"Todos"
"309",2021-03-15,5621,466,61,108,"Todos"
"310",2021-03-16,6139,446,57,115,"Todos"
"311",2021-03-17,5883,510,63,96,"Todos"
"312",2021-03-18,6433,438,56,72,"Todos"
"313",2021-03-19,4723,439,55,70,"Todos"
"314",2021-03-20,2959,344,44,70,"Todos"
"315",2021-03-21,2318,345,50,67,"Todos"
"316",2021-03-22,6194,529,65,73,"Todos"
"317",2021-03-23,7442,480,57,97,"Todos"
"318",2021-03-24,6984,508,72,65,"Todos"
"319",2021-03-25,7385,518,77,71,"Todos"
"320",2021-03-26,7718,557,72,89,"Todos"
"321",2021-03-27,4149,442,64,67,"Todos"
"322",2021-03-28,2980,348,51,74,"Todos"
"323",2021-03-29,7443,591,77,89,"Todos"
"324",2021-03-30,8278,582,65,84,"Todos"
"325",2021-03-31,9066,630,88,83,"Todos"
"326",2021-04-01,5744,549,70,80,"Todos"
"327",2021-04-02,3889,518,83,71,"Todos"
"328",2021-04-03,4620,523,65,79,"Todos"
"329",2021-04-04,4294,485,80,61,"Todos"
"330",2021-04-05,7754,700,75,76,"Todos"
"331",2021-04-06,10951,693,108,87,"Todos"
"332",2021-04-07,10689,699,84,93,"Todos"
"333",2021-04-08,10435,693,85,85,"Todos"
"334",2021-04-09,10605,718,82,85,"Todos"
"335",2021-04-10,5692,579,80,90,"Todos"
"336",2021-04-11,3974,507,93,52,"Todos"
"337",2021-04-12,9068,776,100,99,"Todos"
"338",2021-04-13,10236,744,95,80,"Todos"
"339",2021-04-14,10397,782,100,93,"Todos"
"340",2021-04-15,9805,727,106,82,"Todos"
"341",2021-04-16,10124,811,110,83,"Todos"
"342",2021-04-17,5379,615,97,81,"Todos"
"343",2021-04-18,3960,559,83,60,"Todos"
"344",2021-04-19,8781,808,104,87,"Todos"
"345",2021-04-20,10706,797,119,79,"Todos"
"346",2021-04-21,9816,746,88,74,"Todos"
"347",2021-04-22,9803,728,119,70,"Todos"
"348",2021-04-23,10002,664,111,78,"Todos"
"349",2021-04-24,5062,603,80,76,"Todos"
"350",2021-04-25,3871,529,77,63,"Todos"
"351",2021-04-26,8905,784,80,72,"Todos"
"352",2021-04-27,9778,729,96,72,"Todos"
"353",2021-04-28,9300,613,90,72,"Todos"
"354",2021-04-29,8909,664,83,65,"Todos"
"355",2021-04-30,9042,663,82,70,"Todos"
"356",2021-05-01,3931,498,70,56,"Todos"
"357",2021-05-02,3126,447,83,55,"Todos"
"358",2021-05-03,6037,528,83,79,"Todos"
"359",2021-05-04,7565,600,72,70,"Todos"
"360",2021-05-05,7924,554,95,69,"Todos"
"361",2021-05-06,6977,540,78,65,"Todos"
"362",2021-05-07,7530,532,79,71,"Todos"
"363",2021-05-08,3450,379,61,54,"Todos"
"364",2021-05-09,2440,350,41,52,"Todos"
"365",2021-05-10,6027,443,53,55,"Todos"
"366",2021-05-11,5994,447,58,55,"Todos"
"367",2021-05-12,5940,457,55,67,"Todos"
"368",2021-05-13,5691,409,40,59,"Todos"
"369",2021-05-14,5978,415,42,45,"Todos"
"370",2021-05-15,2872,309,40,44,"Todos"
"371",2021-05-16,2217,284,51,41,"Todos"
"372",2021-05-17,5158,365,56,33,"Todos"
"373",2021-05-18,5981,374,41,35,"Todos"
"374",2021-05-19,5416,333,53,49,"Todos"
"375",2021-05-20,5463,300,43,33,"Todos"
"376",2021-05-21,5648,348,49,45,"Todos"
"377",2021-05-22,2711,250,32,34,"Todos"
"378",2021-05-23,1990,216,43,34,"Todos"
"379",2021-05-24,4553,328,46,36,"Todos"
"380",2021-05-25,5445,327,40,21,"Todos"
"381",2021-05-26,5280,291,43,36,"Todos"
"382",2021-05-27,5348,284,36,18,"Todos"
"383",2021-05-28,5345,304,28,23,"Todos"
"384",2021-05-29,2922,238,20,22,"Todos"
"385",2021-05-30,1955,230,31,30,"Todos"
"386",2021-05-31,4835,304,35,39,"Todos"
"387",2021-06-01,5137,281,29,25,"Todos"
"388",2021-06-02,5129,272,31,34,"Todos"
"389",2021-06-03,4465,241,33,29,"Todos"
"390",2021-06-04,4583,242,30,32,"Todos"
"391",2021-06-05,2443,197,27,26,"Todos"
"392",2021-06-06,1714,192,32,26,"Todos"
"393",2021-06-07,4174,281,22,19,"Todos"
"394",2021-06-08,4154,250,22,30,"Todos"
"395",2021-06-09,4109,214,26,18,"Todos"
"396",2021-06-10,4127,200,17,26,"Todos"
"397",2021-06-11,4004,229,20,11,"Todos"
"398",2021-06-12,2214,161,17,22,"Todos"
"399",2021-06-13,1554,179,24,18,"Todos"
"400",2021-06-14,3621,194,28,18,"Todos"
"401",2021-06-15,4071,204,22,23,"Todos"
"402",2021-06-16,3981,199,20,22,"Todos"
"403",2021-06-17,3993,168,14,23,"Todos"
"404",2021-06-18,4014,157,8,18,"Todos"
"405",2021-06-19,2267,121,18,9,"Todos"
"406",2021-06-20,1670,131,10,16,"Todos"
"407",2021-06-21,3869,174,24,19,"Todos"
"408",2021-06-22,4427,160,12,19,"Todos"
"409",2021-06-23,5030,150,18,19,"Todos"
"410",2021-06-24,3894,144,15,14,"Todos"
"411",2021-06-25,5693,177,19,12,"Todos"
"412",2021-06-26,3756,136,11,13,"Todos"
"413",2021-06-27,3123,160,9,19,"Todos"
"414",2021-06-28,8134,172,18,16,"Todos"
"415",2021-06-29,10736,183,19,14,"Todos"
"416",2021-06-30,13113,182,15,13,"Todos"
"417",2021-07-01,14067,225,21,15,"Todos"
"418",2021-07-02,14977,190,17,6,"Todos"
"419",2021-07-03,10291,212,24,17,"Todos"
"420",2021-07-04,7639,198,14,9,"Todos"
"421",2021-07-05,16930,272,21,12,"Todos"
"422",2021-07-06,20511,293,22,12,"Todos"
"423",2021-07-07,23090,309,37,10,"Todos"
"424",2021-07-08,22806,374,27,8,"Todos"
"425",2021-07-09,24578,352,35,15,"Todos"
"426",2021-07-10,15086,328,37,17,"Todos"
"427",2021-07-11,12306,341,33,16,"Todos"
"428",2021-07-12,25850,504,41,19,"Todos"
"429",2021-07-13,28469,506,46,20,"Todos"
"430",2021-07-14,29936,559,38,19,"Todos"
"431",2021-07-15,29593,594,69,20,"Todos"
"432",2021-07-16,29755,632,62,42,"Todos"
"433",2021-07-17,18575,566,68,21,"Todos"
"434",2021-07-18,14507,585,47,27,"Todos"
"435",2021-07-19,29866,806,70,34,"Todos"
"436",2021-07-20,31878,881,82,48,"Todos"
"437",2021-07-21,31913,867,91,54,"Todos"
"438",2021-07-22,31108,931,85,52,"Todos"
"439",2021-07-23,30238,935,85,50,"Todos"
"440",2021-07-24,18222,744,95,87,"Todos"
"441",2021-07-25,12718,737,76,60,"Todos"
"442",2021-07-26,25803,954,104,64,"Todos"
"443",2021-07-27,28959,970,106,81,"Todos"
"444",2021-07-28,27109,927,100,72,"Todos"
"445",2021-07-29,25683,871,93,75,"Todos"
"446",2021-07-30,25829,897,78,98,"Todos"
"447",2021-07-31,14837,778,71,86,"Todos"
"448",2021-08-01,9625,620,100,83,"Todos"
"449",2021-08-02,19865,781,100,94,"Todos"
"450",2021-08-03,21654,951,101,97,"Todos"
"451",2021-08-04,20633,838,92,122,"Todos"
"452",2021-08-05,19638,811,88,98,"Todos"
"453",2021-08-06,19200,822,78,116,"Todos"
"454",2021-08-07,11014,659,93,90,"Todos"
"455",2021-08-08,7272,586,78,79,"Todos"
"456",2021-08-09,15147,769,81,117,"Todos"
"457",2021-08-10,17273,767,89,104,"Todos"
"458",2021-08-11,15847,730,63,109,"Todos"
"459",2021-08-12,14907,709,83,130,"Todos"
"460",2021-08-13,13938,620,82,110,"Todos"
"461",2021-08-14,8067,571,62,115,"Todos"
"462",2021-08-15,5578,507,53,117,"Todos"
"463",2021-08-16,9643,603,77,111,"Todos"
"464",2021-08-17,12049,598,59,134,"Todos"
"465",2021-08-18,12649,615,65,108,"Todos"
"466",2021-08-19,11779,555,58,98,"Todos"
"467",2021-08-20,11784,523,66,96,"Todos"
"468",2021-08-21,6516,447,50,87,"Todos"
"469",2021-08-22,4110,375,52,80,"Todos"
"470",2021-08-23,9851,536,54,102,"Todos"
"471",2021-08-24,9889,472,62,90,"Todos"
"472",2021-08-25,9103,501,57,112,"Todos"
"473",2021-08-26,8206,461,55,88,"Todos"
"474",2021-08-27,8139,441,45,88,"Todos"
"475",2021-08-28,4038,342,47,79,"Todos"
"476",2021-08-29,2695,318,52,76,"Todos"
"477",2021-08-30,6283,398,44,95,"Todos"
"478",2021-08-31,7157,384,39,88,"Todos"
"479",2021-09-01,5969,384,48,92,"Todos"
"480",2021-09-02,5277,352,51,73,"Todos"
"481",2021-09-03,4921,309,34,79,"Todos"
"482",2021-09-04,2724,246,28,57,"Todos"
"483",2021-09-05,1908,238,30,59,"Todos"
"484",2021-09-06,4238,306,31,67,"Todos"
"485",2021-09-07,4723,332,28,60,"Todos"
"486",2021-09-08,3723,258,37,67,"Todos"
"487",2021-09-09,3719,205,32,66,"Todos"
"488",2021-09-10,3783,227,30,59,"Todos"
"489",2021-09-11,1730,171,18,42,"Todos"
"490",2021-09-12,1280,162,20,57,"Todos"
"491",2021-09-13,3369,227,29,44,"Todos"
"492",2021-09-14,3424,188,23,58,"Todos"
"493",2021-09-15,2903,209,29,60,"Todos"
"494",2021-09-16,2903,185,20,49,"Todos"
"495",2021-09-17,2967,161,17,48,"Todos"
"496",2021-09-18,1395,124,21,46,"Todos"
"497",2021-09-19,902,111,16,46,"Todos"
"498",2021-09-20,2401,156,14,38,"Todos"
"499",2021-09-21,2730,151,26,44,"Todos"
"500",2021-09-22,2509,127,13,32,"Todos"
"501",2021-09-23,2310,142,16,28,"Todos"
"502",2021-09-24,2464,138,13,37,"Todos"
"503",2021-09-25,1234,103,10,29,"Todos"
"504",2021-09-26,822,86,9,23,"Todos"
"505",2021-09-27,2471,112,12,22,"Todos"
"506",2021-09-28,2229,111,5,21,"Todos"
"507",2021-09-29,2048,121,9,25,"Todos"
"508",2021-09-30,1854,101,12,32,"Todos"
"509",2021-10-01,1870,121,15,28,"Todos"
"510",2021-10-02,983,93,10,32,"Todos"
"511",2021-10-03,691,74,9,19,"Todos"
"512",2021-10-04,1876,100,12,27,"Todos"
"513",2021-10-05,1805,99,6,13,"Todos"
"514",2021-10-06,1752,98,10,25,"Todos"
"515",2021-10-07,1666,99,13,27,"Todos"
"516",2021-10-08,1819,93,11,19,"Todos"
"517",2021-10-09,894,87,7,17,"Todos"
"518",2021-10-10,528,88,6,18,"Todos"
"519",2021-10-11,1978,123,18,23,"Todos"
"520",2021-10-12,828,78,11,15,"Todos"
"521",2021-10-13,1875,153,15,21,"Todos"
"522",2021-10-14,2038,119,16,18,"Todos"
"523",2021-10-15,2016,123,13,17,"Todos"
"524",2021-10-16,1114,97,10,13,"Todos"
"525",2021-10-17,773,100,21,17,"Todos"
"526",2021-10-18,2128,140,20,14,"Todos"
"527",2021-10-19,2099,124,16,18,"Todos"
"528",2021-10-20,2103,119,13,22,"Todos"
"529",2021-10-21,1986,124,16,22,"Todos"
"530",2021-10-22,2104,116,10,14,"Todos"
"531",2021-10-23,1137,97,17,16,"Todos"
"532",2021-10-24,845,87,13,14,"Todos"
"533",2021-10-25,2260,126,20,16,"Todos"
"534",2021-10-26,2110,111,10,14,"Todos"
"535",2021-10-27,2126,151,16,16,"Todos"
"536",2021-10-28,2171,135,20,17,"Todos"
"537",2021-10-29,2440,142,16,8,"Todos"
"538",2021-10-30,1369,108,13,17,"Todos"
"539",2021-10-31,952,90,10,12,"Todos"
"540",2021-11-01,1010,133,12,15,"Todos"
"541",2021-11-02,2876,198,19,9,"Todos"
"542",2021-11-03,2935,139,9,19,"Todos"
"543",2021-11-04,2998,132,11,10,"Todos"
"544",2021-11-05,3190,163,17,10,"Todos"
"545",2021-11-06,1835,102,20,14,"Todos"
"546",2021-11-07,1213,115,8,18,"Todos"
"547",2021-11-08,3445,223,26,29,"Todos"
"548",2021-11-09,3824,188,27,24,"Todos"
"549",2021-11-10,3891,182,24,21,"Todos"
"550",2021-11-11,4338,179,16,18,"Todos"
"551",2021-11-12,4908,174,19,28,"Todos"
"552",2021-11-13,2900,156,17,17,"Todos"
"553",2021-11-14,2142,158,15,20,"Todos"
"554",2021-11-15,5595,219,22,23,"Todos"
"555",2021-11-16,6336,236,31,23,"Todos"
"556",2021-11-17,6469,237,20,21,"Todos"
"557",2021-11-18,6852,227,18,22,"Todos"
"558",2021-11-19,7746,284,28,13,"Todos"
